customer_id,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,usual_device_id,lifetime_value
C005177,ES,2025-09-26,New,2,0,402,DEV005177,215.59
C005178,FR,2025-10-30,New,1,0,63,DEV005178,80.33
C005179,NL,2024-03-18,Returning,18,0,766,DEV005179,1270.08
C005180,CA,2021-08-18,Returning,16,0,2290,DEV005180,2070.95
C005181,DE,2023-01-04,Returning,9,0,1109,DEV005181,614.22
C005182,NL,2022-11-12,Returning,18,0,1626,DEV005182,975.61
C005183,IT,2024-08-14,Returning,15,0,759,DEV005183,1006.86
C005184,IE,2023-07-25,Occasional,4,0,953,DEV005184,299.21
C005185,AU,2025-08-13,New,1,0,193,DEV005185,175.95
C005186,AU,2020-04-07,Returning,17,0,2663,DEV005186,619.85
C005187,AU,2022-10-25,Occasional,3,0,1261,DEV005187,336.61
C005188,ES,2022-02-19,Occasional,5,0,1487,DEV005188,409.01
C005189,IT,2022-01-13,Returning,9,0,1495,DEV005189,342.64
C005190,DE,2023-02-20,Occasional,5,0,1141,DEV005190,416.26
C005191,GB,2024-07-13,Occasional,6,0,925,DEV005191,251.33
C005192,ES,2025-07-22,New,0,0,707,DEV005192,0.0
C005193,IT,2022-04-01,Returning,9,0,1388,DEV005193,947.41
C005194,FR,2025-02-08,Occasional,2,0,824,DEV005194,225.68
C005195,NL,2023-04-29,Occasional,5,0,1501,DEV005195,137.96
C005196,DE,2020-03-21,Returning,19,0,2271,DEV005196,573.92
C005197,NL,2024-11-13,Occasional,2,0,973,DEV005197,222.14
C005198,CA,2020-01-21,Loyal,89,0,2687,DEV005198,10831.33
C005199,ES,2024-01-25,Returning,7,0,1413,DEV005199,743.79
C005200,IE,2022-04-12,Returning,12,0,1969,DEV005200,1472.81
C005201,IE,2024-11-21,Occasional,4,0,758,DEV005201,546.22
C005202,FR,2022-05-01,Returning,7,0,1962,DEV005202,140.01
C005203,CA,2025-06-14,New,1,0,292,DEV005203,174.23
C005204,AU,2023-11-14,Occasional,2,0,1375,DEV005204,113.78
C005205,IT,2024-03-04,Occasional,6,0,1162,DEV005205,315.0
C005206,US,2023-09-01,Occasional,6,0,1567,DEV005206,274.88
C005207,GB,2023-08-31,Returning,21,0,1035,DEV005207,512.82
C005208,NL,2024-07-26,Occasional,6,0,1004,DEV005208,244.87
C005209,IE,2020-04-15,Returning,20,0,2312,DEV005209,2217.15
C005210,FR,2023-06-30,Occasional,3,0,1105,DEV005210,356.11
C005211,NL,2025-12-10,New,0,0,409,DEV005211,0.0
C005212,IT,2023-12-27,Occasional,3,0,1367,DEV005212,107.73
C005213,US,2025-04-01,Occasional,5,0,685,DEV005213,243.15
C005214,CA,2022-08-11,Occasional,4,0,1461,DEV005214,381.79
C005215,NL,2022-07-10,Occasional,3,0,1332,DEV005215,250.72
C005216,GB,2024-06-29,Returning,15,0,871,DEV005216,2036.43
C005217,ES,2020-05-21,Returning,8,0,2244,DEV005217,733.93
C005218,DE,2022-12-05,Returning,18,0,1244,DEV005218,897.32
C005219,US,2024-10-11,Occasional,6,0,1054,DEV005219,738.17
C005220,GB,2023-01-16,Occasional,2,0,1246,DEV005220,284.58
C005221,IT,2020-03-06,Returning,5,0,2747,DEV005221,590.82
C005222,AU,2025-08-15,New,2,0,524,DEV005222,119.55
C005223,IE,2025-11-30,New,0,0,152,DEV005223,0.0
C005224,ES,2022-09-24,Occasional,6,0,1669,DEV005224,446.56
C005225,AU,2025-12-08,New,1,0,71,DEV005225,40.51
C005226,NL,2025-02-21,New,0,0,1042,DEV005226,0.0
C005227,DE,2024-10-16,Occasional,2,0,1136,DEV005227,76.16
C005228,ES,2025-11-14,New,0,0,296,DEV005228,0.0
C005229,NL,2022-11-03,Returning,16,0,1494,DEV005229,698.04
C005230,ES,2024-08-15,Occasional,6,0,1166,DEV005230,455.1
C005231,GB,2025-02-22,New,0,0,694,DEV005231,0.0
C005232,IE,2018-05-18,Loyal,39,0,2964,DEV005232,2029.47
C005233,IT,2022-05-13,Occasional,6,0,1966,DEV005233,519.19
C005234,GB,2023-11-11,Returning,22,0,1035,DEV005234,1037.25
C005235,CA,2019-09-10,Returning,19,0,2476,DEV005235,2338.24
C005236,ES,2019-10-07,Returning,24,0,2897,DEV005236,2414.02
C005237,IT,2022-01-04,Occasional,1,0,1679,DEV005237,113.71
C005238,CA,2025-08-31,Occasional,3,0,471,DEV005238,351.73
C005239,IE,2024-05-16,Occasional,2,0,1070,DEV005239,87.9
C005240,IT,2023-10-29,Occasional,5,0,1479,DEV005240,614.48
C005241,CA,2023-10-26,Occasional,5,0,1016,DEV005241,851.51
C005242,ES,2019-11-27,Returning,22,0,2374,DEV005242,861.11
C005243,AU,2024-12-19,Occasional,4,0,566,DEV005243,312.52
C005244,DE,2020-08-29,Returning,11,0,2549,DEV005244,1680.3
C005245,IT,2025-07-27,New,1,0,592,DEV005245,20.4
C005246,IE,2025-07-07,New,2,0,678,DEV005246,131.77
C005247,GB,2023-05-18,Occasional,4,0,970,DEV005247,682.68
C005248,IE,2022-05-27,Occasional,3,0,2002,DEV005248,278.46
C005249,ES,2019-12-25,Returning,5,0,2361,DEV005249,347.15
C005250,IE,2022-06-30,Returning,11,0,1306,DEV005250,623.04
C005251,IT,2020-04-17,Returning,17,0,2598,DEV005251,2045.29
C005252,DE,2019-11-20,Returning,19,0,2329,DEV005252,1830.02
C005253,US,2022-10-02,Returning,18,0,1756,DEV005253,1717.77
C005254,CA,2025-01-24,New,0,0,1049,DEV005254,0.0
C005255,DE,2019-12-05,Loyal,62,0,2318,DEV005255,1624.75
C005256,AU,2022-04-14,Loyal,97,0,1564,DEV005256,13688.38
C005257,GB,2022-06-05,Occasional,2,0,1658,DEV005257,120.22
C005258,US,2022-05-04,Returning,12,0,1648,DEV005258,764.13
C005259,US,2024-09-24,Occasional,3,0,666,DEV005259,427.68
C005260,DE,2024-04-24,Returning,20,0,700,DEV005260,1360.6
C005261,US,2025-08-28,New,1,0,460,DEV005261,129.16
C005262,DE,2022-09-12,Occasional,6,0,1820,DEV005262,466.05
C005263,GB,2019-01-30,Returning,6,0,2578,DEV005263,946.25
C005264,FR,2025-08-11,New,0,0,859,DEV005264,0.0
C005265,US,2025-09-13,New,1,0,360,DEV005265,103.46
C005266,ES,2024-11-24,Occasional,6,0,588,DEV005266,695.74
C005267,IT,2025-04-12,Occasional,5,0,908,DEV005267,264.29
C005268,DE,2019-08-29,Returning,18,0,2375,DEV005268,533.78
C005269,NL,2024-10-15,Occasional,1,0,929,DEV005269,23.24
C005270,DE,2023-12-15,Returning,15,1,1192,DEV005270,2144.0
C005271,CA,2023-09-23,Returning,14,0,906,DEV005271,874.35
C005272,IT,2025-11-19,New,1,0,308,DEV005272,143.54
C005273,AU,2019-11-14,Returning,13,0,2825,DEV005273,1276.19
C005274,NL,2021-07-02,Loyal,96,0,2200,DEV005274,12176.01
C005275,FR,2023-11-09,Occasional,3,0,984,DEV005275,217.87
C005276,AU,2025-02-04,New,1,0,466,DEV005276,107.44
C005277,IE,2025-06-03,New,0,0,726,DEV005277,0.0
C005278,FR,2022-12-25,Returning,22,0,1789,DEV005278,754.04
C005279,FR,2025-05-17,Occasional,4,0,246,DEV005279,299.45
C005280,CA,2022-07-31,Occasional,1,0,1645,DEV005280,44.84
C005281,NL,2022-07-02,Occasional,4,0,1797,DEV005281,239.94
C005282,CA,2024-09-18,Returning,5,0,545,DEV005282,353.05
C005283,CA,2025-09-23,New,2,0,795,DEV005283,83.01
C005284,FR,2023-09-23,Occasional,3,0,1230,DEV005284,211.8
C005285,CA,2023-12-12,Occasional,6,0,1383,DEV005285,153.95
C005286,DE,2025-04-05,New,1,0,434,DEV005286,131.03
C005287,CA,2025-02-23,Occasional,3,0,623,DEV005287,397.32
C005288,GB,2024-09-08,Occasional,6,0,1184,DEV005288,574.86
C005289,NL,2023-05-14,Returning,18,0,1419,DEV005289,1728.44
C005290,AU,2022-12-24,Returning,18,0,1113,DEV005290,1295.39
C005291,IE,2025-02-11,New,0,0,613,DEV005291,0.0
C005292,CA,2024-12-30,Occasional,6,0,472,DEV005292,273.67
C005293,IE,2020-08-05,Returning,7,0,2005,DEV005293,319.16
C005294,DE,2025-09-16,New,1,0,629,DEV005294,64.7
C005295,US,2021-12-19,Returning,12,0,1631,DEV005295,1527.01
C005296,DE,2024-05-20,Returning,11,0,1150,DEV005296,1005.33
C005297,GB,2019-07-08,Returning,23,0,2663,DEV005297,1440.08
C005298,US,2022-05-05,Occasional,4,0,1867,DEV005298,486.37
C005299,DE,2025-03-31,New,1,0,505,DEV005299,45.52
C005300,FR,2024-06-13,Returning,13,0,1007,DEV005300,770.19
C005301,GB,2022-04-29,Occasional,1,0,1561,DEV005301,54.23
C005302,CA,2022-12-30,Occasional,5,0,1797,DEV005302,178.64
C005303,CA,2022-11-14,Returning,13,0,1691,DEV005303,658.93
C005304,GB,2017-10-11,Loyal,65,0,3310,DEV005304,7986.83
C005305,CA,2020-11-23,Returning,13,0,2170,DEV005305,424.5
C005306,NL,2022-12-30,Occasional,2,0,1587,DEV005306,257.86
C005307,ES,2022-08-29,Returning,15,0,1300,DEV005307,2262.04
C005308,IE,2025-03-19,New,0,0,369,DEV005308,0.0
C005309,IT,2025-07-31,New,2,0,688,DEV005309,65.91
C005310,US,2019-03-18,Loyal,24,0,3129,DEV005310,2573.09
C005311,DE,2023-06-03,Returning,22,0,1281,DEV005311,857.42
C005312,GB,2022-08-29,Occasional,2,0,1947,DEV005312,293.47
C005313,US,2020-05-08,Returning,5,0,2683,DEV005313,689.47
C005314,FR,2022-07-15,Returning,23,0,1808,DEV005314,3018.5
C005315,IT,2025-11-29,New,1,0,130,DEV005315,33.57
C005316,NL,2021-10-21,Returning,5,0,2222,DEV005316,410.13
C005317,DE,2023-04-18,Returning,18,0,1280,DEV005317,1470.89
C005318,IT,2025-05-26,Occasional,6,0,568,DEV005318,121.63
C005319,US,2025-02-24,New,1,0,790,DEV005319,165.77
C005320,FR,2020-12-09,Loyal,60,0,2542,DEV005320,1065.21
C005321,DE,2025-07-14,New,2,0,734,DEV005321,147.77
C005322,DE,2023-07-22,Returning,18,0,1512,DEV005322,2921.03
C005323,DE,2017-06-27,Loyal,28,0,3791,DEV005323,560.15
C005324,IT,2025-11-17,New,2,0,111,DEV005324,155.31
C005325,GB,2017-03-17,Loyal,65,0,3858,DEV005325,1312.36
C005326,FR,2019-08-21,Returning,23,0,2973,DEV005326,1404.85
C005327,IT,2018-11-07,Loyal,29,0,3187,DEV005327,1318.83
C005328,ES,2025-03-28,New,0,0,992,DEV005328,0.0
C005329,DE,2021-11-25,Returning,14,0,1740,DEV005329,1129.53
C005330,IE,2023-12-14,Loyal,99,0,1212,DEV005330,7765.27
C005331,DE,2025-01-28,New,1,0,937,DEV005331,109.36
C005332,AU,2024-09-22,Occasional,4,0,1195,DEV005332,267.21
C005333,DE,2023-07-07,Occasional,4,0,1333,DEV005333,412.91
C005334,DE,2023-08-10,Occasional,2,0,890,DEV005334,173.11
C005335,FR,2023-09-12,Loyal,96,0,1457,DEV005335,6760.76
C005336,DE,2025-03-22,Occasional,6,0,838,DEV005336,749.36
C005337,CA,2025-08-09,New,2,0,831,DEV005337,46.94
C005338,GB,2024-08-03,Occasional,1,0,856,DEV005338,53.51
C005339,IE,2019-10-08,Returning,15,0,2303,DEV005339,1394.09
C005340,AU,2019-04-27,Returning,11,0,3147,DEV005340,454.05
C005341,DE,2022-11-27,Occasional,1,0,1539,DEV005341,86.43
C005342,AU,2024-11-17,Occasional,4,0,944,DEV005342,530.66
C005343,ES,2022-04-19,Returning,17,0,1630,DEV005343,1238.0
C005344,NL,2022-09-24,Occasional,1,0,1605,DEV005344,41.61
C005345,ES,2021-08-10,Loyal,67,0,2232,DEV005345,8516.0
C005346,DE,2022-08-09,Occasional,1,0,1489,DEV005346,93.37
C005347,FR,2022-05-10,Occasional,6,0,1862,DEV005347,286.53
C005348,NL,2025-07-16,Occasional,1,0,329,DEV005348,78.54
C005349,IT,2022-11-05,Occasional,4,0,1611,DEV005349,436.39
C005350,IE,2025-01-20,Occasional,3,0,636,DEV005350,101.59
C005351,NL,2024-04-17,Occasional,4,0,761,DEV005351,293.15
C005352,US,2024-09-10,Returning,17,0,682,DEV005352,1416.35
C005353,GB,2022-07-01,Occasional,5,0,1964,DEV005353,470.08
C005354,IT,2024-06-11,Returning,15,0,739,DEV005354,1285.7
C005355,CA,2025-12-13,New,1,0,56,DEV005355,117.64
C005356,NL,2025-05-19,Occasional,4,0,732,DEV005356,418.82
C005357,NL,2023-06-18,Occasional,2,0,1077,DEV005357,224.97
C005358,DE,2025-11-08,New,0,0,94,DEV005358,0.0
C005359,CA,2025-02-25,New,1,0,438,DEV005359,29.56
C005360,AU,2025-02-19,New,1,0,728,DEV005360,64.16
C005361,NL,2022-10-07,Returning,19,0,1277,DEV005361,2840.79
C005362,AU,2025-03-05,New,0,0,885,DEV005362,0.0
C005363,DE,2024-12-28,Occasional,6,0,866,DEV005363,345.48
C005364,US,2025-02-21,New,2,0,793,DEV005364,67.61
C005365,GB,2023-12-13,Returning,13,0,883,DEV005365,1460.07
C005366,IT,2024-01-25,Occasional,2,0,1343,DEV005366,184.53
C005367,DE,2024-10-19,Occasional,3,0,506,DEV005367,195.84
C005368,AU,2025-04-19,New,1,0,928,DEV005368,60.0
C005369,GB,2022-03-17,Occasional,5,0,1737,DEV005369,352.49
C005370,DE,2023-06-09,Occasional,6,0,1603,DEV005370,464.82
C005371,IT,2020-12-26,Loyal,81,0,1936,DEV005371,5496.63
C005372,IE,2025-05-05,New,1,0,251,DEV005372,37.46
C005373,US,2025-03-29,Occasional,3,0,589,DEV005373,380.29
C005374,ES,2020-01-15,Loyal,34,0,2776,DEV005374,809.19
C005375,AU,2023-12-11,Occasional,6,0,1307,DEV005375,576.08
C005376,GB,2025-02-07,New,0,0,754,DEV005376,0.0
C005377,ES,2024-10-08,Returning,19,0,1024,DEV005377,1221.2
C005378,FR,2023-11-06,Returning,6,0,1288,DEV005378,946.56
C005379,IE,2020-01-24,Returning,9,0,2741,DEV005379,905.88
C005380,DE,2020-02-16,Returning,11,0,2694,DEV005380,1358.82
C005381,AU,2024-06-30,Returning,21,0,727,DEV005381,2555.11
C005382,ES,2022-08-25,Occasional,4,0,1788,DEV005382,516.99
C005383,CA,2021-09-29,Returning,18,0,2102,DEV005383,1186.14
C005384,CA,2025-04-08,New,1,0,892,DEV005384,64.54
C005385,AU,2019-02-06,Returning,15,0,2792,DEV005385,324.62
C005386,NL,2024-05-25,Occasional,6,0,1014,DEV005386,787.55
C005387,US,2023-07-27,Returning,7,0,1061,DEV005387,886.79
C005388,DE,2025-07-22,Occasional,5,0,413,DEV005388,180.33
C005389,IE,2022-03-18,Occasional,6,0,2038,DEV005389,529.52
C005390,US,2021-01-14,Returning,19,1,1994,DEV005390,1714.02
C005391,US,2025-01-14,New,1,0,660,DEV005391,74.77
C005392,FR,2024-07-15,Returning,11,0,1101,DEV005392,1046.52
C005393,AU,2021-04-14,Returning,18,0,2379,DEV005393,523.55
C005394,NL,2022-09-24,Occasional,1,0,1452,DEV005394,88.03
C005395,IT,2025-01-17,New,2,0,406,DEV005395,349.76
C005396,NL,2025-07-02,New,2,0,701,DEV005396,227.84
C005397,FR,2020-03-21,Returning,10,0,2425,DEV005397,1277.78
C005398,NL,2019-01-23,Returning,14,0,3257,DEV005398,2097.3
C005399,GB,2024-08-09,Returning,20,0,1174,DEV005399,3004.19
C005400,FR,2023-04-18,Occasional,3,0,1044,DEV005400,503.71
C005401,US,2023-04-05,Occasional,3,0,1648,DEV005401,371.94
C005402,DE,2025-11-06,New,0,0,534,DEV005402,0.0
C005403,NL,2025-01-29,New,0,0,847,DEV005403,0.0
C005404,NL,2025-09-16,Occasional,2,0,470,DEV005404,221.06
C005405,CA,2025-12-06,New,0,0,200,DEV005405,0.0
C005406,CA,2019-11-16,Returning,9,0,2943,DEV005406,920.7
C005407,CA,2025-01-02,Occasional,4,0,908,DEV005407,113.63
C005408,IE,2024-06-08,Returning,21,0,607,DEV005408,1707.79
C005409,IE,2022-08-09,Returning,8,0,1460,DEV005409,245.24
C005410,GB,2025-08-24,New,0,0,731,DEV005410,0.0
C005411,IT,2019-07-02,Loyal,74,0,2761,DEV005411,9066.2
C005412,GB,2022-05-03,Occasional,1,0,1436,DEV005412,73.81
C005413,NL,2023-08-29,Occasional,2,0,1114,DEV005413,159.19
C005414,FR,2023-07-01,Occasional,5,0,944,DEV005414,673.91
C005415,CA,2019-12-21,Loyal,67,0,2797,DEV005415,5215.64
C005416,US,2025-08-24,New,1,0,838,DEV005416,41.69
C005417,IE,2024-01-30,Returning,12,0,1362,DEV005417,1081.09
C005418,GB,2022-03-03,Occasional,5,0,1932,DEV005418,468.69
C005419,ES,2025-01-13,New,0,0,741,DEV005419,0.0
C005420,NL,2022-06-20,Returning,18,0,2004,DEV005420,970.05
C005421,CA,2020-04-18,Returning,20,0,2588,DEV005421,3208.94
C005422,AU,2023-03-13,Returning,7,0,1185,DEV005422,975.96
C005423,AU,2023-09-04,Occasional,2,0,1522,DEV005423,250.98
C005424,FR,2021-06-23,Returning,16,0,1944,DEV005424,443.24
C005425,GB,2025-10-04,New,1,0,168,DEV005425,40.25
C005426,CA,2023-02-12,Occasional,4,0,1429,DEV005426,473.12
C005427,AU,2024-08-16,Occasional,4,0,1130,DEV005427,463.26
C005428,NL,2020-02-19,Returning,13,0,2197,DEV005428,1801.03
C005429,NL,2019-03-12,Returning,12,0,3125,DEV005429,1593.16
C005430,IT,2024-04-19,Returning,12,0,926,DEV005430,951.82
C005431,IE,2023-11-01,Occasional,3,0,1152,DEV005431,377.28
C005432,FR,2025-01-22,New,2,0,438,DEV005432,205.27
C005433,US,2022-06-04,Occasional,5,0,1900,DEV005433,153.84
C005434,IT,2024-09-07,Returning,14,0,941,DEV005434,759.91
C005435,AU,2025-11-26,New,0,0,661,DEV005435,0.0
C005436,NL,2018-10-30,Loyal,31,0,2840,DEV005436,1645.1
C005437,IE,2018-02-14,Loyal,45,0,3375,DEV005437,5947.17
C005438,DE,2018-07-24,Loyal,26,0,2809,DEV005438,1213.92
C005439,GB,2022-11-04,Returning,15,0,1318,DEV005439,1948.72
C005440,ES,2025-05-10,New,1,0,399,DEV005440,39.63
C005441,DE,2022-01-06,Returning,19,0,1908,DEV005441,2879.82
C005442,GB,2022-06-12,Returning,8,0,1673,DEV005442,222.51
C005443,FR,2019-11-15,Returning,20,0,2954,DEV005443,2278.75
C005444,CA,2019-07-13,Returning,9,0,3056,DEV005444,912.87
C005445,NL,2025-05-04,New,2,0,907,DEV005445,302.39
C005446,AU,2025-05-06,New,2,0,698,DEV005446,148.6
C005447,NL,2024-09-20,Occasional,2,0,477,DEV005447,96.07
C005448,US,2023-04-02,Returning,6,0,1296,DEV005448,720.54
C005449,IT,2025-03-19,New,0,0,353,DEV005449,0.0
C005450,CA,2022-06-13,Occasional,3,0,1497,DEV005450,215.38
C005451,IE,2025-06-28,New,0,0,426,DEV005451,0.0
C005452,DE,2024-09-09,Occasional,1,0,813,DEV005452,128.04
C005453,US,2021-10-13,Loyal,66,0,1753,DEV005453,4494.82
C005454,US,2020-07-12,Returning,7,0,2244,DEV005454,817.8
C005455,FR,2024-08-06,Occasional,5,0,852,DEV005455,651.86
C005456,DE,2023-05-03,Returning,15,0,1519,DEV005456,1722.31
C005457,ES,2019-07-13,Returning,6,0,2611,DEV005457,771.16
C005458,FR,2023-11-20,Occasional,4,0,1441,DEV005458,426.03
C005459,GB,2022-11-02,Occasional,5,0,1561,DEV005459,458.3
C005460,FR,2022-04-09,Occasional,3,0,2057,DEV005460,404.47
C005461,FR,2022-06-23,Returning,14,0,1570,DEV005461,915.07
C005462,FR,2023-01-11,Occasional,4,0,1121,DEV005462,262.88
C005463,FR,2019-11-28,Returning,13,0,2727,DEV005463,1261.2
C005464,ES,2025-09-26,New,2,0,205,DEV005464,122.82
C005465,FR,2020-03-21,Returning,11,0,2780,DEV005465,973.25
C005466,FR,2023-08-20,Occasional,5,0,920,DEV005466,125.03
C005467,GB,2025-04-13,New,1,0,274,DEV005467,97.87
C005468,GB,2025-10-26,New,1,0,654,DEV005468,134.96
C005469,AU,2025-03-27,Occasional,5,0,999,DEV005469,471.54
C005470,GB,2024-01-09,Returning,14,0,1373,DEV005470,1837.54
C005471,IT,2022-01-20,Returning,18,0,1616,DEV005471,1157.72
C005472,IE,2024-01-18,Returning,20,0,1298,DEV005472,1794.73
C005473,IE,2018-06-11,Loyal,34,0,2993,DEV005473,2306.35
C005474,ES,2025-03-29,Occasional,6,0,795,DEV005474,653.25
C005475,IE,2025-05-01,New,1,0,262,DEV005475,40.3
C005476,US,2025-01-26,New,2,0,808,DEV005476,52.36
C005477,NL,2025-05-25,New,1,0,862,DEV005477,137.5
C005478,FR,2025-05-29,New,0,0,556,DEV005478,0.0
C005479,IT,2023-07-19,Occasional,2,0,1194,DEV005479,174.3
C005480,NL,2019-07-18,Returning,13,0,2862,DEV005480,1779.83
C005481,IE,2025-05-18,New,1,0,917,DEV005481,170.61
C005482,IE,2025-11-03,New,1,0,563,DEV005482,41.32
C005483,DE,2021-11-16,Returning,9,0,1523,DEV005483,217.27
C005484,AU,2023-08-05,Occasional,6,0,1403,DEV005484,477.18
C005485,DE,2022-04-27,Returning,21,0,1534,DEV005485,1707.21
C005486,IT,2024-03-08,Occasional,3,0,782,DEV005486,363.21
C005487,IE,2025-08-14,New,2,0,613,DEV005487,198.2
C005488,DE,2025-04-12,New,1,0,364,DEV005488,80.81
C005489,CA,2025-05-20,New,1,0,750,DEV005489,28.21
C005490,CA,2020-01-16,Returning,10,0,2537,DEV005490,553.78
C005491,DE,2024-07-09,Returning,8,0,971,DEV005491,949.07
C005492,US,2022-09-28,Occasional,2,0,1849,DEV005492,43.01
C005493,AU,2025-02-10,Occasional,6,0,910,DEV005493,812.16
C005494,IE,2024-11-05,Returning,10,0,1142,DEV005494,1630.62
C005495,NL,2023-01-02,Returning,5,0,1264,DEV005495,677.65
C005496,CA,2024-12-31,Returning,12,0,785,DEV005496,495.59
C005497,ES,2025-04-21,New,2,0,468,DEV005497,120.2
C005498,CA,2024-07-30,Occasional,1,0,929,DEV005498,89.98
C005499,ES,2025-07-10,New,2,0,234,DEV005499,77.16
C005500,ES,2023-02-17,Occasional,4,0,1503,DEV005500,389.61
C005501,NL,2023-08-29,Occasional,6,0,911,DEV005501,862.7
C005502,CA,2017-05-26,Loyal,99,0,3587,DEV005502,7863.02
C005503,US,2025-01-22,New,2,1,966,DEV005503,223.89
C005504,CA,2021-12-17,Returning,16,0,1827,DEV005504,1596.64
C005505,US,2025-10-15,New,0,0,345,DEV005505,0.0
C005506,AU,2022-07-27,Occasional,5,0,1263,DEV005506,540.45
C005507,IE,2022-11-13,Occasional,4,0,1874,DEV005507,381.96
C005508,US,2025-07-22,New,2,0,196,DEV005508,85.33
C005509,US,2025-03-08,New,0,0,766,DEV005509,0.0
C005510,ES,2025-04-22,Occasional,1,0,716,DEV005510,42.77
C005511,IE,2022-08-08,Returning,5,0,1566,DEV005511,620.02
C005512,FR,2019-03-19,Returning,8,0,2791,DEV005512,672.52
C005513,IT,2019-09-10,Returning,17,0,2789,DEV005513,737.5
C005514,ES,2025-09-17,Occasional,2,0,532,DEV005514,236.16
C005515,ES,2025-01-29,New,1,0,490,DEV005515,133.32
C005516,GB,2020-09-08,Loyal,80,0,2522,DEV005516,3862.23
C005517,FR,2019-05-25,Returning,9,0,3006,DEV005517,682.3
C005518,IT,2022-12-22,Occasional,3,0,1461,DEV005518,201.32
C005519,IE,2023-08-03,Occasional,1,0,1481,DEV005519,75.47
C005520,IE,2024-01-10,Occasional,3,0,1181,DEV005520,172.9
C005521,ES,2025-04-19,New,1,0,614,DEV005521,67.56
C005522,IT,2020-08-03,Returning,10,0,2144,DEV005522,1178.31
C005523,NL,2025-09-09,New,2,0,226,DEV005523,142.63
C005524,NL,2023-11-20,Returning,16,0,1440,DEV005524,2237.26
C005525,CA,2024-04-15,Occasional,6,0,710,DEV005525,830.73
C005526,US,2024-05-21,Occasional,1,0,1278,DEV005526,69.86
C005527,GB,2023-02-11,Occasional,6,0,1580,DEV005527,517.02
C005528,DE,2020-01-23,Returning,16,0,2772,DEV005528,755.45
C005529,DE,2025-02-14,Occasional,3,0,760,DEV005529,245.29
C005530,US,2017-01-27,Loyal,69,0,3337,DEV005530,6778.1
C005531,DE,2023-07-01,Occasional,2,0,1543,DEV005531,66.83
C005532,DE,2025-06-18,New,0,0,682,DEV005532,0.0
C005533,GB,2019-11-29,Loyal,88,0,2895,DEV005533,2887.0
C005534,NL,2025-04-05,New,0,0,453,DEV005534,0.0
C005535,FR,2025-03-15,New,1,0,459,DEV005535,21.97
C005536,AU,2025-03-14,New,2,0,496,DEV005536,86.79
C005537,DE,2022-09-29,Returning,5,0,1603,DEV005537,252.47
C005538,NL,2025-08-19,New,1,0,399,DEV005538,54.28
C005539,US,2025-08-30,New,0,0,825,DEV005539,0.0
C005540,ES,2023-10-02,Returning,16,0,1276,DEV005540,932.4
C005541,AU,2022-07-07,Returning,7,0,1986,DEV005541,1081.15
C005542,ES,2025-04-15,New,1,0,848,DEV005542,115.69
C005543,ES,2022-09-03,Returning,22,0,1606,DEV005543,1177.95
C005544,IT,2020-10-02,Returning,22,0,2102,DEV005544,1425.87
C005545,US,2025-05-23,New,1,0,285,DEV005545,91.32
C005546,AU,2024-04-22,Occasional,2,0,1120,DEV005546,166.81
C005547,IE,2021-01-09,Loyal,33,0,2463,DEV005547,2951.84
C005548,IT,2019-02-15,Returning,19,0,3172,DEV005548,1903.3
C005549,DE,2023-12-28,Occasional,2,0,1262,DEV005549,253.76
C005550,DE,2025-10-03,New,2,0,783,DEV005550,267.11
C005551,GB,2024-01-17,Occasional,2,0,1300,DEV005551,253.48
C005552,IT,2025-02-10,New,1,0,997,DEV005552,29.26
C005553,DE,2024-04-17,Occasional,6,0,1336,DEV005553,817.28
C005554,ES,2025-04-16,New,1,0,859,DEV005554,109.28
C005555,DE,2025-04-01,New,2,0,382,DEV005555,287.65
C005556,CA,2025-05-19,New,0,0,692,DEV005556,0.0
C005557,ES,2025-01-27,New,0,0,407,DEV005557,0.0
C005558,CA,2021-09-28,Returning,9,0,2204,DEV005558,1196.91
C005559,US,2023-02-15,Occasional,1,0,1357,DEV005559,110.44
C005560,FR,2022-02-05,Returning,10,0,1449,DEV005560,709.06
C005561,ES,2024-05-01,Returning,14,0,831,DEV005561,1329.27
C005562,IE,2023-09-20,Occasional,3,0,1452,DEV005562,113.28
C005563,DE,2024-01-15,Occasional,4,0,1373,DEV005563,173.57
C005564,AU,2018-03-31,Loyal,52,0,3515,DEV005564,3050.83
C005565,AU,2021-06-06,Returning,13,0,1827,DEV005565,783.52
C005566,IT,2025-06-18,Occasional,5,0,894,DEV005566,228.3
C005567,GB,2023-02-06,Occasional,6,0,1139,DEV005567,549.45
C005568,US,2022-05-19,Occasional,5,0,1482,DEV005568,97.45
C005569,CA,2025-02-08,New,1,0,647,DEV005569,78.2
C005570,CA,2025-06-30,New,2,0,868,DEV005570,53.65
C005571,GB,2020-01-27,Returning,18,0,2651,DEV005571,1606.55
C005572,FR,2019-03-31,Returning,13,0,3052,DEV005572,1525.32
C005573,GB,2024-04-13,Returning,9,0,1316,DEV005573,814.54
C005574,GB,2025-08-16,New,0,0,788,DEV005574,0.0
C005575,IE,2021-11-20,Returning,12,0,2032,DEV005575,1474.3
