payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status
P0021518,2025-10-15 14:27:13,M00047,C004464,215.29,EUR,3.21,Card,Credit,Visa,CA,CA,CA,Desktop,DEV004464,0,0,1,0,1,1,Successful,10,Approve,Approved,Not Applicable,0,Not Refunded
P0032620,2025-10-15 14:40:24,M00095,C008452,369.65,GBP,5.38,Digital Wallet,Debit,Visa,AU,AU,AU,Mobile,NEWDEV566161,1,0,1,0,1,1,Successful,52,Approve,Approved,Not Applicable,0,Not Refunded
P0033343,2025-10-15 14:44:29,M00087,C009345,27.3,CAD,0.58,Card,Credit,Amex,IE,IE,IE,Desktop,DEV009345,0,0,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0040016,2025-10-15 14:46:02,M00042,C004029,98.23,EUR,1.58,Card,Debit,Visa,NL,NL,NL,Mobile,DEV004029,0,1,1,0,1,1,Successful,49,Approve,Declined,Invalid Details,0,Not Refunded
P0005566,2025-10-15 14:52:27,M00062,C007235,64.58,AUD,1.1,Card,Debit,Mastercard,US,US,US,Mobile,DEV007235,0,0,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0009547,2025-10-15 14:56:25,M00048,C009720,19.36,USD,0.47,Card,Debit,Visa,GB,GB,GB,Mobile,DEV009720,0,0,1,0,1,1,Successful,21,Approve,Declined,Issuer Decline,0,Not Refunded
P0044223,2025-10-15 15:26:07,M00028,C002656,11.41,AUD,0.36,Card,Debit,Mastercard,US,US,IT,Mobile,DEV002656,0,0,1,1,1,1,Successful,56,Approve,Approved,Not Applicable,0,Not Refunded
P0007433,2025-10-15 15:58:37,M00017,C002085,35.26,AUD,0.69,Card,Credit,Visa,DE,DE,DE,Desktop,DEV002085,0,0,1,0,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0006482,2025-10-15 16:16:35,M00059,C003989,110.57,USD,1.75,Card,Debit,Mastercard,AU,AU,AU,Mobile,NEWDEV584512,1,1,1,0,1,1,Successful,72,Review,Approved,Not Applicable,0,Not Refunded
P0038145,2025-10-15 16:37:33,M00012,C002823,18.12,EUR,0.45,Card,Debit,Visa,CA,CA,CA,Mobile,DEV002823,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0037768,2025-10-15 16:41:27,M00028,C006649,25.38,AUD,0.56,Card,Debit,Visa,DE,DE,IE,Desktop,DEV006649,0,0,1,1,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0031028,2025-10-15 16:46:41,M00068,C005013,132.25,GBP,2.05,Digital Wallet,Debit,Visa,US,US,FR,Desktop,DEV005013,0,0,1,1,1,1,Failed,52,Approve,Declined,Authentication Failed,0,Not Refunded
P0032988,2025-10-15 16:54:10,M00013,C005898,113.28,EUR,1.79,Card,Debit,Visa,US,US,US,Mobile,DEV005898,0,0,1,0,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0006545,2025-10-15 16:54:35,M00056,C003989,772.67,EUR,11.02,Digital Wallet,Debit,Mastercard,FR,IE,IE,Desktop,NEWDEV648083,1,1,1,1,2,1,Successful,78,Review,Approved,Not Applicable,0,Not Refunded
P0010739,2025-10-15 17:00:02,M00041,C006648,1329.41,EUR,18.81,Digital Wallet,Debit,Mastercard,IT,IT,IT,Mobile,DEV006648,0,0,1,0,1,1,Successful,44,Approve,Declined,Issuer Decline,0,Not Refunded
P0028039,2025-10-15 17:01:19,M00063,C003971,48.47,AUD,0.88,Card,Debit,Visa,IT,IT,IT,Mobile,DEV003971,0,1,1,0,1,1,Successful,49,Approve,Approved,Not Applicable,0,Not Refunded
P0042172,2025-10-15 17:04:20,M00001,C004349,41.92,EUR,0.79,Card,Debit,Visa,IE,IE,IE,Mobile,DEV004349,0,0,1,0,1,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0006384,2025-10-15 17:18:49,M00028,C009001,41.29,AUD,0.78,Card,Credit,Visa,FR,GB,GB,Desktop,DEV009001,0,0,1,1,1,1,Successful,40,Approve,Approved,Not Applicable,0,Not Refunded
P0036725,2025-10-15 17:23:14,M00095,C008579,520.28,GBP,7.48,Card,Credit,Mastercard,AU,AU,AU,Mobile,DEV008579,0,1,1,0,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0013397,2025-10-15 17:27:44,M00023,C002955,576.97,GBP,8.28,Digital Wallet,Credit,Mastercard,FR,FR,FR,Tablet,DEV002955,0,1,1,0,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0029051,2025-10-15 17:34:22,M00060,C009584,210.03,EUR,3.14,Card,Credit,Visa,NL,NL,NL,Mobile,DEV009584,0,0,1,0,1,0,Not Attempted,18,Approve,Approved,Not Applicable,0,Not Refunded
P0046079,2025-10-15 17:45:40,M00092,C004803,97.0,CAD,1.56,Card,Credit,Amex,US,US,US,Desktop,DEV004803,0,0,1,0,1,1,Successful,13,Approve,Approved,Not Applicable,0,Not Refunded
P0028854,2025-10-15 17:56:18,M00099,C000647,215.48,EUR,3.22,Bank Transfer,Not Applicable,Not Applicable,IE,IE,IE,Mobile,DEV000647,0,1,1,0,1,0,Not Attempted,41,Approve,Approved,Not Applicable,0,Not Refunded
P0023586,2025-10-15 18:00:47,M00023,C007232,750.16,GBP,10.7,Bank Transfer,Not Applicable,Not Applicable,GB,GB,FR,Mobile,DEV007232,0,0,0,1,1,0,Not Attempted,56,Approve,Declined,Insufficient Funds,0,Not Refunded
P0036382,2025-10-15 18:15:03,M00028,C000783,38.91,AUD,0.74,Bank Transfer,Not Applicable,Not Applicable,NL,NL,NL,Mobile,DEV000783,0,0,1,0,1,0,Not Attempted,29,Approve,Approved,Not Applicable,0,Not Refunded
P0036233,2025-10-15 18:15:54,M00065,C005062,47.77,EUR,0.87,Card,Credit,Visa,US,NL,NL,Mobile,DEV005062,0,1,1,1,1,1,Failed,48,Approve,Declined,Authentication Failed,0,Not Refunded
P0023675,2025-10-15 18:21:06,M00081,C009196,31.73,CAD,0.64,Card,Credit,Mastercard,ES,ES,ES,Desktop,DEV009196,0,0,1,0,1,0,Not Attempted,9,Approve,Approved,Not Applicable,0,Not Refunded
P0044020,2025-10-15 18:25:03,M00037,C007558,10.32,EUR,0.34,Card,Debit,Mastercard,GB,GB,GB,Tablet,DEV007558,0,0,1,0,1,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0036447,2025-10-15 18:34:54,M00056,C005062,429.07,EUR,6.21,Card,Debit,Mastercard,NL,NL,NL,Desktop,NEWDEV262636,1,1,0,0,2,1,Failed,61,Review,Declined,Authentication Failed,0,Not Refunded
P0009638,2025-10-15 18:40:41,M00036,C007026,10.39,EUR,0.35,Card,Debit,Visa,GB,GB,FR,Mobile,DEV007026,0,1,1,1,1,1,Failed,47,Approve,Declined,Authentication Failed,0,Not Refunded
P0009499,2025-10-15 18:43:50,M00067,C000236,24.93,GBP,0.55,Card,Credit,Mastercard,CA,CA,CA,Mobile,DEV000236,0,0,1,0,1,1,Successful,16,Approve,Approved,Not Applicable,0,Not Refunded
P0026272,2025-10-15 18:56:23,M00058,C009579,36.57,EUR,0.71,Card,Credit,Visa,ES,ES,ES,Desktop,DEV009579,0,0,1,0,1,1,Successful,9,Approve,Approved,Not Applicable,0,Not Refunded
P0020330,2025-10-15 19:08:06,M00081,C009158,30.3,CAD,0.62,Card,Credit,Amex,IT,IT,IT,Desktop,DEV009158,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0029141,2025-10-15 19:23:02,M00081,C008475,17.93,CAD,0.45,Card,Debit,Mastercard,NL,NL,NL,Desktop,DEV008475,0,1,1,0,1,0,Not Attempted,29,Approve,Declined,Issuer Decline,0,Not Refunded
P0018568,2025-10-15 19:23:26,M00075,C004788,922.05,AUD,13.11,Card,Debit,Visa,AU,AU,AU,Mobile,DEV004788,0,0,0,0,1,1,Successful,25,Approve,Approved,Not Applicable,0,Not Refunded
P0019990,2025-10-15 19:42:45,M00081,C007480,30.04,CAD,0.62,Card,Debit,Visa,US,US,US,Mobile,NEWDEV476935,1,1,1,0,1,1,Failed,42,Approve,Declined,Authentication Failed,0,Not Refunded
P0034316,2025-10-15 19:45:52,M00037,C000522,31.0,EUR,0.63,Card,Credit,Mastercard,ES,ES,ES,Mobile,NEWDEV703338,1,0,0,0,1,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0020572,2025-10-15 19:46:06,M00094,C009158,13.17,GBP,0.38,Card,Debit,Visa,NL,IT,IT,Mobile,NEWDEV557365,1,0,1,1,2,1,Failed,78,Review,Declined,Authentication Failed,0,Not Refunded
P0014903,2025-10-15 19:50:01,M00085,C009726,67.92,AUD,1.15,Card,Debit,Mastercard,ES,IT,IT,Desktop,DEV009726,0,0,1,1,1,0,Not Attempted,24,Approve,Approved,Not Applicable,0,Not Refunded
P0020822,2025-10-15 20:05:40,M00056,C009388,152.99,EUR,2.34,Card,Credit,Amex,FR,FR,FR,Mobile,DEV009388,0,1,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0025043,2025-10-15 20:14:54,M00057,C003408,106.62,GBP,1.69,Card,Credit,Mastercard,AU,AU,AU,Mobile,DEV003408,0,0,1,0,1,0,Not Attempted,18,Approve,Approved,Not Applicable,0,Not Refunded
P0015204,2025-10-15 20:16:49,M00081,C006701,28.04,CAD,0.59,Card,Debit,Visa,CA,CA,CA,Desktop,DEV006701,0,0,0,0,1,1,Successful,0,Approve,Approved,Not Applicable,0,Not Refunded
P0009352,2025-10-15 20:19:41,M00028,C007120,41.54,AUD,0.78,Digital Wallet,Debit,Mastercard,NL,NL,NL,Tablet,DEV007120,0,0,1,0,1,1,Successful,18,Approve,Approved,Not Applicable,0,Not Refunded
P0042226,2025-10-15 20:52:29,M00053,C007443,5.92,EUR,0.28,Card,Credit,Mastercard,DE,DE,DE,Mobile,DEV007443,0,0,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0018780,2025-10-15 20:52:39,M00081,C007026,33.2,CAD,0.66,Digital Wallet,Credit,Visa,GB,GB,GB,Desktop,DEV007026,0,1,1,0,1,0,Not Attempted,23,Approve,Approved,Not Applicable,0,Not Refunded
P0000005,2025-10-15 21:13:11,M00081,C006969,16.79,CAD,0.44,Card,Debit,Visa,DE,DE,DE,Desktop,NEWDEV601659,1,1,1,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0046351,2025-10-15 21:14:17,M00065,C002885,111.32,EUR,1.76,Card,Debit,Visa,IT,IT,CA,Mobile,DEV002885,0,0,1,1,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0045087,2025-10-15 21:48:22,M00065,C003392,41.86,EUR,0.79,Digital Wallet,Credit,Visa,CA,CA,CA,Desktop,DEV003392,0,0,1,0,1,1,Successful,14,Approve,Declined,Invalid Details,0,Not Refunded
P0048065,2025-10-15 22:02:57,M00017,C007508,35.81,AUD,0.7,Digital Wallet,Credit,Visa,IT,IT,IT,Mobile,DEV007508,0,1,1,0,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0034852,2025-10-15 22:03:17,M00097,C004326,35.65,AUD,0.7,Card,Debit,Visa,FR,FR,FR,Mobile,DEV004326,0,1,1,0,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0000133,2025-10-15 22:06:16,M00011,C008741,197.1,EUR,2.96,Card,Debit,Visa,US,US,US,Mobile,DEV008741,0,1,1,0,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0024689,2025-10-15 22:13:58,M00036,C002095,105.63,EUR,1.68,Card,Credit,Visa,IE,IE,IE,Mobile,DEV002095,0,0,1,0,1,0,Not Attempted,18,Approve,Approved,Not Applicable,0,Not Refunded
P0034274,2025-10-15 22:42:18,M00086,C002918,80.47,EUR,1.33,Card,Credit,Mastercard,GB,GB,GB,Tablet,DEV002918,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0010118,2025-10-15 22:43:25,M00085,C003156,74.26,AUD,1.24,Card,Credit,Mastercard,FR,FR,FR,Desktop,DEV003156,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0025241,2025-10-15 22:53:10,M00036,C006156,188.59,EUR,2.84,Card,Debit,Mastercard,IE,IE,IE,Desktop,NEWDEV354902,1,0,1,0,1,0,Not Attempted,22,Approve,Approved,Not Applicable,0,Not Refunded
P0010119,2025-10-15 22:56:25,M00036,C003156,147.9,EUR,2.27,Digital Wallet,Debit,Amex,FR,FR,FR,Desktop,DEV003156,0,0,1,0,2,0,Not Attempted,10,Approve,Approved,Not Applicable,0,Not Refunded
P0028434,2025-10-15 23:08:10,M00061,C006908,795.41,USD,11.34,Bank Transfer,Not Applicable,Not Applicable,IE,IE,IE,Mobile,NEWDEV460427,1,0,1,0,1,0,Not Attempted,58,Approve,Approved,Not Applicable,0,Not Refunded
P0011032,2025-10-15 23:16:50,M00036,C005174,334.25,EUR,4.88,Card,Debit,Mastercard,GB,GB,IE,Desktop,DEV005174,0,0,1,1,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0010675,2025-10-15 23:23:55,M00094,C009329,27.59,GBP,0.59,Card,Debit,Visa,ES,ES,AU,Mobile,NEWDEV963190,1,1,1,1,1,1,Failed,87,Block,Declined,Risk Block,0,Not Refunded
P0007959,2025-10-15 23:52:03,M00028,C001121,35.44,AUD,0.7,Card,Debit,Mastercard,IT,IT,IT,Mobile,DEV001121,0,0,1,0,1,1,Successful,28,Approve,Approved,Not Applicable,0,Not Refunded
P0000257,2025-10-15 23:58:20,M00042,C009935,172.92,EUR,2.62,Digital Wallet,Debit,Mastercard,NL,NL,FR,Mobile,DEV009935,0,0,1,1,1,1,Successful,65,Review,Approved,Not Applicable,0,Not Refunded
P0020207,2025-10-16 00:16:48,M00074,C003002,427.73,EUR,6.19,Card,Credit,Mastercard,FR,FR,FR,Mobile,NEWDEV935619,1,1,1,0,1,1,Successful,55,Approve,Approved,Not Applicable,0,Not Refunded
P0020241,2025-10-16 00:24:26,M00045,C003174,35.2,GBP,0.69,Bank Transfer,Not Applicable,Not Applicable,IE,IE,IE,Mobile,DEV003174,0,1,1,0,1,0,Not Attempted,43,Approve,Approved,Not Applicable,0,Not Refunded
P0009338,2025-10-16 00:26:14,M00062,C006360,37.55,AUD,0.73,Card,Debit,Visa,CA,CA,NL,Desktop,DEV006360,0,0,1,1,1,1,Successful,59,Approve,Approved,Not Applicable,0,Not Refunded
P0025897,2025-10-16 00:34:47,M00081,C007834,18.25,CAD,0.46,Card,Debit,Visa,AU,AU,AU,Mobile,DEV007834,0,0,1,0,1,0,Not Attempted,11,Approve,Approved,Not Applicable,0,Not Refunded
P0006696,2025-10-16 00:49:41,M00048,C005222,61.19,USD,1.06,Card,Debit,Visa,AU,AU,AU,Mobile,DEV005222,0,1,1,0,1,1,Successful,45,Approve,Approved,Not Applicable,0,Not Refunded
P0028523,2025-10-16 01:06:23,M00095,C008820,677.91,GBP,9.69,Card,Debit,Mastercard,GB,GB,GB,Mobile,DEV008820,0,1,0,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0026296,2025-10-16 01:35:38,M00019,C005669,35.19,EUR,0.69,Digital Wallet,Credit,Visa,DE,US,US,Mobile,DEV005669,0,0,1,1,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0019118,2025-10-16 01:51:18,M00067,C004151,23.87,GBP,0.53,Digital Wallet,Credit,Visa,IT,IT,IT,Mobile,DEV004151,0,0,1,0,1,0,Not Attempted,12,Approve,Approved,Not Applicable,0,Not Refunded
P0019662,2025-10-16 02:03:55,M00094,C006606,26.47,GBP,0.57,Card,Debit,Mastercard,GB,GB,GB,Mobile,DEV006606,0,0,0,0,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0029604,2025-10-16 02:08:40,M00056,C009747,262.05,EUR,3.87,Card,Credit,Mastercard,ES,ES,ES,Desktop,DEV009747,0,0,1,0,1,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0042015,2025-10-16 02:08:41,M00089,C003106,98.61,USD,1.58,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV003106,0,0,1,0,1,1,Successful,14,Approve,Approved,Not Applicable,0,Not Refunded
P0040809,2025-10-16 02:20:20,M00017,C004855,18.75,AUD,0.46,Card,Credit,Visa,US,US,US,Mobile,DEV004855,0,0,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0004490,2025-10-16 02:22:41,M00028,C008583,17.57,AUD,0.45,Card,Credit,Mastercard,CA,CA,CA,Mobile,DEV008583,0,1,1,0,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0017925,2025-10-16 02:30:12,M00036,C007876,72.18,EUR,1.21,Digital Wallet,Credit,Mastercard,FR,FR,FR,Mobile,NEWDEV852163,1,1,1,0,1,1,Failed,40,Approve,Approved,Not Applicable,0,Not Refunded
P0046107,2025-10-16 02:33:58,M00023,C006902,847.66,GBP,12.07,Card,Credit,Visa,ES,ES,ES,Desktop,DEV006902,0,1,1,0,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0020610,2025-10-16 02:44:02,M00062,C002813,23.34,AUD,0.53,Card,Credit,Visa,IT,IT,IT,Desktop,DEV002813,0,1,1,0,1,1,Successful,45,Approve,Approved,Not Applicable,0,Not Refunded
P0043634,2025-10-16 02:56:51,M00095,C005055,1116.09,GBP,15.83,Card,Debit,Amex,DE,DE,DE,Mobile,DEV005055,0,0,1,0,1,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0028451,2025-10-16 03:03:38,M00085,C008859,61.0,AUD,1.05,Digital Wallet,Debit,Visa,IT,IT,IT,Mobile,DEV008859,0,0,1,0,1,1,Successful,3,Approve,Approved,Not Applicable,0,Not Refunded
P0040140,2025-10-16 03:05:45,M00049,C006281,672.7,CAD,9.62,Card,Credit,Visa,NL,AU,AU,Tablet,DEV006281,0,0,1,1,1,1,Successful,56,Approve,Approved,Not Applicable,0,Not Refunded
P0033636,2025-10-16 03:12:51,M00065,C008834,120.01,EUR,1.88,Digital Wallet,Debit,Mastercard,AU,AU,AU,Mobile,NEWDEV570789,1,1,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0039310,2025-10-16 03:21:02,M00094,C007942,29.43,GBP,0.61,Card,Credit,Mastercard,AU,AU,AU,Mobile,DEV007942,0,0,1,0,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0030041,2025-10-16 03:24:38,M00081,C001520,31.66,CAD,0.64,Bank Transfer,Not Applicable,Not Applicable,NL,NL,NL,Desktop,DEV001520,0,0,1,0,1,0,Not Attempted,6,Approve,Approved,Not Applicable,0,Not Refunded
P0040703,2025-10-16 03:40:34,M00081,C003022,26.93,CAD,0.58,Card,Debit,Amex,CA,IE,FR,Mobile,DEV003022,0,1,0,1,1,1,Successful,41,Approve,Approved,Not Applicable,0,Fully Refunded
P0025405,2025-10-16 03:47:58,M00048,C004004,24.38,USD,0.54,Card,Debit,Mastercard,NL,NL,NL,Desktop,DEV004004,0,0,1,0,1,1,Successful,29,Approve,Approved,Not Applicable,1,Not Refunded
P0009604,2025-10-16 03:49:42,M00089,C009805,104.93,USD,1.67,Digital Wallet,Debit,Visa,IE,IE,IE,Desktop,DEV009805,0,0,1,0,1,0,Not Attempted,25,Approve,Approved,Not Applicable,0,Not Refunded
P0021533,2025-10-16 03:50:40,M00095,C006376,142.38,GBP,2.19,Card,Debit,Mastercard,IE,IE,IE,Mobile,DEV006376,0,0,1,0,1,1,Successful,36,Approve,Declined,Issuer Decline,0,Not Refunded
P0017283,2025-10-16 04:01:37,M00095,C008819,250.17,GBP,3.7,Bank Transfer,Not Applicable,Not Applicable,NL,NL,NL,Desktop,DEV008819,0,1,1,0,1,0,Not Attempted,45,Approve,Declined,Invalid Details,0,Not Refunded
P0022315,2025-10-16 04:09:05,M00094,C006846,18.97,GBP,0.47,Card,Debit,Visa,NL,NL,NL,Desktop,NEWDEV562519,1,0,1,0,1,1,Successful,54,Approve,Approved,Not Applicable,0,Not Refunded
P0022092,2025-10-16 04:18:53,M00040,C001352,74.21,EUR,1.24,Digital Wallet,Debit,Visa,US,US,US,Desktop,DEV001352,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0011139,2025-10-16 04:19:01,M00055,C001764,33.26,GBP,0.67,Card,Debit,Visa,US,GB,ES,Mobile,DEV001764,0,0,1,1,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0009749,2025-10-16 04:26:42,M00066,C009805,50.33,EUR,0.9,Bank Transfer,Not Applicable,Not Applicable,IE,IE,IE,Desktop,DEV009805,0,0,1,0,2,0,Not Attempted,31,Approve,Approved,Not Applicable,0,Not Refunded
P0049076,2025-10-16 04:28:46,M00071,C005982,99.1,EUR,1.59,Card,Credit,Amex,ES,ES,ES,Mobile,DEV005982,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0026538,2025-10-16 04:43:12,M00065,C008878,70.09,EUR,1.18,Card,Credit,Visa,GB,DE,DE,Desktop,NEWDEV061308,1,0,1,1,1,1,Failed,48,Approve,Approved,Not Applicable,0,Not Refunded
P0016800,2025-10-16 04:58:42,M00057,C003141,54.52,GBP,0.96,Card,Debit,Visa,IE,IE,IE,Desktop,DEV003141,0,1,1,0,1,1,Successful,6,Approve,Approved,Not Applicable,0,Not Refunded
P0033482,2025-10-16 04:59:55,M00029,C009835,264.01,USD,3.9,Card,Debit,Visa,FR,FR,FR,Tablet,DEV009835,0,0,1,0,1,1,Successful,45,Approve,Approved,Not Applicable,0,Not Refunded
P0024365,2025-10-16 05:00:15,M00094,C003660,15.35,GBP,0.41,Card,Credit,Mastercard,GB,GB,GB,Mobile,DEV003660,0,1,0,0,1,0,Not Attempted,28,Approve,Approved,Not Applicable,0,Not Refunded
P0044935,2025-10-16 05:02:59,M00037,C002334,7.32,EUR,0.3,Digital Wallet,Credit,Visa,AU,AU,AU,Mobile,DEV002334,0,1,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0011155,2025-10-16 05:14:21,M00094,C009383,9.43,GBP,0.33,Card,Credit,Amex,AU,AU,AU,Mobile,DEV009383,0,0,1,0,1,1,Successful,41,Approve,Approved,Not Applicable,1,Partially Refunded
P0031487,2025-10-16 05:25:57,M00099,C009625,170.5,EUR,2.59,Digital Wallet,Debit,Visa,ES,ES,ES,Desktop,NEWDEV822144,1,0,1,0,1,1,Successful,52,Approve,Approved,Not Applicable,0,Not Refunded
P0048432,2025-10-16 05:27:16,M00043,C000111,39.3,USD,0.75,Card,Credit,Amex,NL,NL,NL,Mobile,DEV000111,0,0,1,0,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0003700,2025-10-16 05:29:09,M00028,C006108,19.48,AUD,0.47,Card,Credit,Visa,FR,FR,FR,Mobile,DEV006108,0,0,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0000063,2025-10-16 05:50:35,M00004,C002617,98.09,USD,1.57,Card,Debit,Mastercard,FR,IT,IT,Mobile,DEV002617,0,0,1,1,1,1,Successful,56,Approve,Approved,Not Applicable,0,Not Refunded
P0030711,2025-10-16 05:55:53,M00045,C006510,52.72,GBP,0.94,Card,Debit,Visa,ES,ES,FR,Mobile,DEV006510,0,0,1,1,1,1,Successful,61,Review,Approved,Not Applicable,0,Not Refunded
P0008592,2025-10-16 06:00:39,M00097,C007735,28.65,AUD,0.6,Digital Wallet,Debit,Mastercard,NL,NL,NL,Mobile,DEV007735,0,0,1,0,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0027861,2025-10-16 06:08:08,M00065,C008766,72.27,EUR,1.21,Digital Wallet,Debit,Visa,DE,CA,CA,Mobile,DEV008766,0,0,0,1,1,1,Successful,35,Approve,Approved,Not Applicable,0,Partially Refunded
P0046942,2025-10-16 06:21:24,M00042,C003961,190.33,EUR,2.86,Card,Credit,Mastercard,NL,NL,NL,Desktop,DEV003961,0,1,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0026545,2025-10-16 06:24:53,M00097,C009030,24.69,AUD,0.55,Card,Debit,Visa,DE,DE,DE,Mobile,DEV009030,0,1,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0023862,2025-10-16 07:02:27,M00007,C002083,271.4,EUR,4.0,Digital Wallet,Credit,Amex,US,US,US,Mobile,DEV002083,0,0,1,0,1,1,Successful,33,Approve,Approved,Not Applicable,0,Not Refunded
P0049383,2025-10-16 07:24:37,M00044,C001629,141.81,EUR,2.19,Digital Wallet,Debit,Visa,DE,DE,DE,Mobile,DEV001629,0,0,1,0,1,0,Not Attempted,21,Approve,Approved,Not Applicable,0,Not Refunded
P0033751,2025-10-16 07:53:00,M00085,C004171,67.62,AUD,1.15,Card,Debit,Mastercard,ES,ES,ES,Mobile,DEV004171,0,0,1,0,1,0,Not Attempted,12,Approve,Approved,Not Applicable,0,Not Refunded
P0022927,2025-10-16 08:00:24,M00023,C008438,222.44,GBP,3.31,Digital Wallet,Debit,Visa,GB,GB,GB,Desktop,DEV008438,0,0,0,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0025951,2025-10-16 08:18:49,M00094,C005536,45.15,GBP,0.83,Card,Credit,Mastercard,AU,AU,AU,Mobile,DEV005536,0,0,1,0,1,1,Successful,33,Approve,Approved,Not Applicable,0,Not Refunded
P0025660,2025-10-16 08:21:43,M00028,C006336,57.12,AUD,1.0,Card,Credit,Visa,IE,IE,IE,Mobile,NEWDEV536084,1,1,1,0,1,1,Successful,56,Approve,Approved,Not Applicable,1,Partially Refunded
P0047421,2025-10-16 09:07:00,M00081,C003846,16.1,CAD,0.43,Card,Debit,Visa,FR,FR,FR,Mobile,DEV003846,0,1,1,0,1,0,Not Attempted,21,Approve,Approved,Not Applicable,0,Not Refunded
P0038295,2025-10-16 09:13:21,M00024,C001369,39.68,EUR,0.76,Card,Debit,Mastercard,AU,AU,AU,Mobile,DEV001369,0,0,1,0,1,0,Not Attempted,10,Approve,Approved,Not Applicable,0,Fully Refunded
P0043426,2025-10-16 09:16:20,M00062,C007686,73.31,AUD,1.23,Card,Credit,Mastercard,GB,GB,IT,Mobile,DEV007686,0,0,1,1,1,1,Successful,59,Approve,Approved,Not Applicable,0,Not Refunded
P0020396,2025-10-16 09:18:01,M00042,C009227,106.44,EUR,1.69,Card,Debit,Mastercard,US,US,US,Desktop,DEV009227,0,0,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0040906,2025-10-16 09:20:16,M00042,C006280,161.36,EUR,2.46,Digital Wallet,Debit,Visa,GB,AU,AU,Mobile,DEV006280,0,1,1,1,1,1,Successful,70,Review,Approved,Not Applicable,0,Not Refunded
P0015755,2025-10-16 09:30:48,M00048,C002867,18.24,USD,0.46,Card,Credit,Visa,DE,DE,IE,Mobile,DEV002867,0,0,1,1,1,1,Successful,51,Approve,Declined,Insufficient Funds,0,Not Refunded
